name,platform,r-date,score,user score,developer,genre,players,critics,users
Batman: The Telltale Series - Episode 1: Realm of Shadows,PC,"August 2, 2016",74,6.4,TelltaleGames,"Adventure,Point-and-Click",No info,39,236
Double Kick Heroes,Switch,"August 13, 2020",74,tbd,HeadbangClub,"Shooter,Shoot-'Em-Up,Horizontal,Action,Rhythm,Music",No Online Multiplayer,11,0
Railway Empire: Switch Edition,Switch,"June 19, 2020",74,6.9,Kalypso,"Strategy,Management,Business / Tycoon",No Online Multiplayer,13,7
Dungeon Defenders: Awakened,PC,"May 28, 2020",74,tbd,ChromaticGames,"Role-Playing,Action RPG",Online Multiplayer,7,0
NASCAR Heat 4,XboxOne,"September 10, 2019",74,5.8,"MonsterGamesInc.,704Games","Racing,Simulation,Automobile",No Online Multiplayer,7,5
Bomber Crew,XboxOne,"July 10, 2018",74,5.8,RunnerDuck,"Simulation,Flight,Combat",No Online Multiplayer,7,5
Culdcept Revolt,3DS,"October 3, 2017",74,7.6,OmiyaSoft,"Miscellaneous,Board / Card Game",Up to 4 ,19,20
Summon Night 5,PSP,"December 15, 2015",74,6.7,Felistella,"Strategy,Turn-Based,Tactics",No info,7,10
The Elder Scrolls Online: Tamriel Unlimited,PlayStation4,"June 9, 2015",74,7.6,ZeniMaxMedia,"First-Person,First-Person,Massively Multiplayer Online,Fantasy,Role-Playing,Massively Multiplayer",Massively Multiplayer,30,972
Pro Evolution Soccer 2014,PC,"November 12, 2013",74,4.4,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",No info,9,247
Dance Dance Revolution Universe,Xbox360,"February 27, 2007",74,8.0,Konami,"Action,Miscellaneous,Rhythm,Dancing,Dancing",Up to 4 ,26,6
Armello,PlayStation4,"September 1, 2015",74,7.1,LeagueofGeeks,"Miscellaneous,Board / Card Game",Up to 4 ,15,50
Pump It Up: Exceed,Xbox,"August 29, 2005",74,7.5,AndamiroU.S.A.Corp.,"Miscellaneous,Rhythm,Dancing",1-2 ,9,4
Arma 3,PC,"March 5, 2013",74,7.6,BohemiaInteractive,"Simulation,General,General",Online Multiplayer,38,1029
Drox Operative,PC,"November 29, 2012",74,7.4,SoldakEntertainment,"Action,Role-Playing,General,Action RPG,Action RPG",No info,7,21
Galaga Legions,Xbox360,"August 20, 2008",74,7.9,NamcoBandaiGames,"Action,Shooter,Shooter,Static,Static,Shoot-'Em-Up,Vertical",1 Player,28,13
The Sims 2: FreeTime,PC,"February 26, 2008",74,7.5,Maxis,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",1 Player,13,22
Tak: The Great Juju Challenge,PlayStation2,"September 19, 2005",74,8.1,AvalancheSoftware,"Action,Platformer,3D",1-2 ,21,7
They Bleed Pixels,PC,"August 29, 2012",74,7.5,SpookySquidGames,"Action,Platformer,Platformer,2D,2D",No Online Multiplayer,8,86
Tumble,PlayStation3,"September 14, 2010",74,7.4,SupermassiveGames,"Miscellaneous,General,General",No info,25,14
Guitar Hero: Smash Hits,Wii,"June 16, 2009",74,7.4,Beenox,"Action,Miscellaneous,Rhythm,Music,Music",No info,17,8
Prince of Persia: The Forgotten Sands,Xbox360,"May 18, 2010",74,7.8,UbisoftMontreal,"Action Adventure,Fantasy,General,Fantasy",No Online Multiplayer,69,137
The Red Solstice,PC,"July 9, 2015",74,7.3,Ironward,"Action,General",Online Multiplayer,12,54
Bejeweled 2,PlayStation3,"January 29, 2009",74,6.9,PopCap,"Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching",1 Player,10,11
Minecraft Dungeons,XboxOne,"May 26, 2020",74,7.8,MojangAB,"Action Adventure,Open-World,Role-Playing,Action RPG",Up to 4 ,37,264
Pro Evolution Soccer 2009,Xbox360,"November 11, 2008",74,6.8,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",4  Online,33,77
Medal of Honor: Allied Assault - Spearhead,PC,"November 12, 2002",74,7.5,"EALA,DreamworksGames","Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",1-32 ,21,65
Master of Orion: Conquer the Stars,PC,"August 25, 2016",74,7.0,NGDStudios,"Strategy,Turn-Based,4X",No info,39,148
Neverwinter,PC,"June 20, 2013",74,5.3,CrypticStudios,"Role-Playing,General,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",No info,35,450
Sega Ages: G-LOC Air Battle,Switch,"April 30, 2020",74,tbd,Sanritsu,"Simulation,Flight,Combat",No Online Multiplayer,7,0
Just Dance 2020,Switch,"November 5, 2019",74,6.3,UbisoftParis,"Action,Rhythm,Dancing",Up to 6 ,12,34
The Elder Scrolls Online: Elsweyr,PlayStation4,"June 4, 2019",74,4.9,ZeniMaxMedia,"Role-Playing,Massively Multiplayer",Massively Multiplayer,7,14
Overwhelm,Switch,"April 4, 2019",74,5.3,RuariO'Sullivan,"Action Adventure,Open-World",No Online Multiplayer,9,4
SNK 40th Anniversary Collection,PlayStation4,"March 19, 2019",74,6.4,"DigitalEclipse,SNK","Miscellaneous,Compilation",No Online Multiplayer,9,10
The Council,PlayStation4,"March 13, 2018",74,7.4,BigBadWolf,"Adventure,General",No Online Multiplayer,10,62
Cat Quest,PlayStation4,"November 14, 2017",74,7.6,TheGentlebros,"Role-Playing,Action RPG",No Online Multiplayer,10,46
Oriental Empires,PC,"September 14, 2017",74,7.1,ShiningPixelStudios,"Strategy,Turn-Based,4X",Online Multiplayer,16,17
Minecraft: Story Mode Season Two - Episode 2: Giant Consequences,PC,"August 15, 2017",74,6.1,TelltaleGames,"Adventure,Point-and-Click",No info,8,25
Mirage: Arcane Warfare,PC,"May 23, 2017",74,3.7,TornBannerStudios,"Action,Shooter,First-Person,Tactical",Online Multiplayer,10,13
Stories: The Path of Destinies,PC,"April 12, 2016",74,7.2,SpearheadGames,"Role-Playing,Action RPG",No Online Multiplayer,8,71
Fallout 4: Automatron,XboxOne,"March 22, 2016",74,6.0,BethesdaGameStudios,"Role-Playing,Western-Style",No info,11,60
Mega Coin Squad,XboxOne,"May 20, 2015",74,6.4,BigPixelStudios,"Action,Platformer,2D",No info,9,7
Dragon Age: Inquisition - Jaws Of Hakkon,PC,"March 24, 2015",74,5.8,BioWare,"Role-Playing,Action RPG,Western-Style",No info,14,92
Pro Evolution Soccer 2011,PSP,"November 2, 2010",74,6.4,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",Up to 4 ,10,7
NFL Fever 2004,Xbox,"August 27, 2003",74,8.8,MicrosoftGameStudios,"Sports,Traditional,Football,Sim",1-4 ,29,17
All-Star Baseball 2004,Xbox,"February 23, 2003",74,7.4,Acclaim,"Sports,Traditional,Baseball,Sim",1-4 ,20,8
Rocky,Xbox,"November 17, 2002",74,7.0,RageSoftware,"Sports,Traditional,Boxing",1-2 ,22,9
Cossacks: The Art of War,PC,"March 31, 2002",74,8.4,GSCGameWorld,"Strategy,Real-Time,Historic,Historic,Command",No Online Multiplayer,10,51
Mario Party 3,Nintendo64,"May 6, 2001",74,8.1,Hudson,"Miscellaneous,Party",1-4 ,12,101
Delta Force: Land Warrior,PC,"November 7, 2000",74,7.7,NovaLogic,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",No info,22,52
Army Men: Air Attack 2,PlayStation,"September 26, 2000",74,6.3,3DO,"Action,General",1-2 ,8,8
Quake,Nintendo64,"March 24, 1998",74,7.0,MidwayStudios-SanDiego,"Action,Shooter,First-Person,Sci-Fi",1-2 ,8,23
Bomberman,PSP,"September 12, 2006",73,7.0,Hudson,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,General,Action",Up to 4 ,30,7
Kessen III,PlayStation2,"February 22, 2005",73,8.1,Koei,"Strategy,Real-Time,Historic",1 Player,26,21
"What Did I Do to Deserve This, My Lord!? 2",PSP,"April 29, 2010",73,8.0,Acquire,"Role-Playing,Strategy,General,General",No Online Multiplayer,27,9
Game of Thrones: Episode Two - The Lost Lords,PC,"February 3, 2015",73,7.7,TelltaleGames,"Action,Adventure,General,Point-and-Click",No Online Multiplayer,35,136
Call of Duty: Ghosts,Xbox360,"November 5, 2013",73,2.7,InfinityWard,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",No info,29,2116
Scrapland,Xbox,"February 28, 2005",73,7.0,MercurySteam,"Action Adventure,Sci-Fi",4  Online,20,6
Pursuit Force: Extreme Justice,PSP,"January 29, 2008",73,7.3,BigbigStudios,"Simulation,Driving,Car Combat,Car Combat,Vehicle,Combat",4  Online,44,15
Batman: The Telltale Series - Episode 4: Guardian of Gotham,PlayStation4,"November 22, 2016",73,6.2,TelltaleGames,"Adventure,Point-and-Click",No info,12,23
Phantom Doctrine,PC,"August 14, 2018",73,7.4,CreativeForgeGames,"Strategy,Turn-Based,General",Online Multiplayer,32,115
Namco Museum Battle Collection,PSP,"August 23, 2005",73,7.6,TOSE,"Miscellaneous,Compilation,Compilation",1-4 ,28,14
Yggdra Union: We'll Never Fight Alone,PSP,"September 16, 2008",73,8.1,Sting,"Role-Playing,Strategy,Turn-Based,General,General,Historic,Tactics",No Online Multiplayer,17,20
NBA Live 08,Xbox360,"October 1, 2007",73,5.3,EACanada,"Sports,Traditional,Team,Basketball,Sim,Sim",Up to 4 ,37,19
Naruto: Ultimate Ninja 2,PlayStation2,"June 12, 2007",73,7.8,CyberConnect2,"Action,Fighting,3D",1-2 ,27,37
Sherlock Holmes: Crimes & Punishments,PlayStation4,"September 30, 2014",73,7.1,Frogwares,"Adventure,General",No info,36,228
Disc Jam,Switch,"February 8, 2018",73,7.6,HighHorseEntertainment,"Sports,Team,Futuristic",Up to 4 ,10,16
Ladykiller in a Bind,PC,"October 10, 2016",73,7.4,LoveConquersAllGames,"Action Adventure,General,Adventure,Visual Novel",No info,7,5
Disney/Pixar Toy Story 3,PC,"June 15, 2010",73,6.9,AvalancheSoftware,"Action,General,General",No Online Multiplayer,7,20
New International Track & Field,DS,"July 22, 2008",73,6.8,SumoDigital,"Sports,Olympic Sports,Olympic Sports,Individual,Athletics",4  Online,27,4
FlatOut 2,PlayStation2,"August 1, 2006",73,7.8,Bugbear,"Driving,Demolition Derby",6  Online,44,42
Medal of Honor Heroes 2,Wii,"November 13, 2007",73,7.6,EACanada,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",No Online Multiplayer,37,83
Aragami: Shadow Edition,Switch,"February 21, 2019",73,6.7,LinceWorks,"Action Adventure,General",2 ,17,14
Super Mario Maker for Nintendo 3DS,3DS,"December 2, 2016",73,6.4,Nintendo,"Action,Platformer,2D",No info,56,132
The Deadly Tower of Monsters,PC,"January 19, 2016",73,7.7,ACETeam,"Action Adventure,Linear",No Online Multiplayer,15,45
Resident Evil: Revelations 2 - Episode 1: Penal Colony,PC,"February 24, 2015",73,7.1,Capcom,"Action Adventure,Survival",No info,8,87
The Testament of Sherlock Holmes,PC,"September 25, 2012",73,7.8,Frogwares,"Adventure,General,General",No Online Multiplayer,18,158
Europa Universalis: Rome,PC,"April 15, 2008",73,6.1,ParadoxDevelopmentStudio,"Strategy,General,General",32  Online,19,45
11-11: Memories Retold,PC,"November 8, 2018",73,6.6,DigixartEntertainment,"Adventure,General,3D,Third-Person",No Online Multiplayer,11,24
Hammerin' Hero,PSP,"April 7, 2009",73,7.3,Irem,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",1-2 ,19,8
Dead or Alive Xtreme Beach Volleyball,Xbox,"January 22, 2003",73,7.9,TeamNinja,"Sports,Traditional,Volleyball",1-2 ,42,51
Shadow Warrior,PC,"September 26, 2013",73,8.0,FlyingWildHog,"Action,Shooter,Shooter,First-Person,Fantasy,Fantasy,Arcade",No Online Multiplayer,50,772
NBA Live 19,PlayStation4,"September 7, 2018",73,6.3,"EASports,EATiburon","Sports,Team,Basketball,Sim",Up to 10 ,26,73
Mini Ninjas,PlayStation3,"September 8, 2009",73,8.2,IoInteractive,"Action Adventure,Adventure,General,Fantasy,General,Fantasy",No info,37,68
Tiger Woods PGA Tour 07,PC,"October 10, 2006",73,5.0,EARedwoodShores,"Sports,Traditional,Individual,Golf,Sim,Sim",4  Online,12,21
Far Cry New Dawn,PC,"February 15, 2019",73,3.8,UbisoftMontreal,"Action,Shooter,First-Person,Arcade",Online Multiplayer,24,656
XIII,GameCube,"November 24, 2003",73,7.3,UbisoftParis,"Action,Shooter,First-Person,Fantasy",1-4 ,27,26
Your Shape: Fitness Evolved,Xbox360,"November 4, 2010",73,8.1,UbisoftMontreal,"Sports,Miscellaneous,General,Exercise / Fitness",No Online Multiplayer,32,23
Army of Two: The 40th Day,Xbox360,"January 12, 2010",73,7.2,EAMontreal,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",Up to 10 ,79,139
Killzone: Shadow Fall,PlayStation4,"November 15, 2013",73,6.8,Guerrilla,"Shooter,Sci-Fi,Action,Shooter,First-Person,Sci-Fi,Arcade",Up to 24 ,88,2357
Life Goes On,PC,"April 17, 2014",73,7.2,InfiniteMonkeys,"Platformer,2D,Action,Platformer,2D",No Online Multiplayer,17,29
The House of the Dead 4,PlayStation3,"April 17, 2012",73,7.4,Sega,"Action,Shooter,Shooter,Light Gun,Light Gun",No info,15,31
Battlefield Hardline,PlayStation4,"March 17, 2015",73,5.2,VisceralGames,"Modern,Action,Shooter,First-Person,Tactical,Arcade",Up to more than 64 ,46,978
Red Dead Revolver,PlayStation2,"May 3, 2004",73,7.9,RockstarSanDiego,"Action,Shooter,Third-Person,Historic",1-2 ,42,129
Resident Evil 5: Desperate Escape,PlayStation3,"March 4, 2010",73,6.9,Capcom,"Action Adventure,Horror,Horror,Survival",No info,7,43
Puchi Puchi Virus,DS,"May 20, 2009",73,tbd,JalecoEntertainment,"Action,General,General",1-2 ,17,0
The Egyptian Prophecy,PC,"March 30, 2004",73,5.8,DreamCatcherInteractive,"Adventure,General,General",1 Player,13,8
1080: Avalanche,GameCube,"December 1, 2003",73,7.9,Nintendo,"Sports,Alternative,Snowboarding",1-4 ,37,39
James Bond 007: Everything or Nothing,GameBoyAdvance,"November 17, 2003",73,8.3,GriptoniteGames,"Action,Shooter,Third-Person,Modern",1-4 ,17,11
Voodoo Vince,Xbox,"September 23, 2003",73,8.1,BeepIndustries,"Action,Platformer,3D",1 Player,38,30
Indiana Jones and the Emperor's Tomb,Xbox,"February 24, 2003",73,8.7,DoubleHelixGames,"Action Adventure,Fantasy",1 Player,43,19
Red Dog: Superior Firepower,Dreamcast,"October 31, 2000",73,7.9,ArgonautGames,"Driving,Car Combat",No info,12,7
Death Track Racing,PC,"October 10, 2000",73,6.6,AttentionToDetail,"Driving,Racing,Arcade,Futuristic,Futuristic",1-4 ,7,5
Sanity: Aiken's Artifact,PC,"September 26, 2000",73,7.0,MonolithProductions,"Action,General,General",1-8 ,20,11
The Urbz: Sims in the City,GameCube,"November 9, 2004",73,8.4,Maxis,"Miscellaneous,Virtual Life",1-2 ,19,16
Luminous Arc 2,DS,"November 18, 2008",73,7.8,"ImageEpoch,Imageepoch","Role-Playing,Strategy,Turn-Based,General,General,Tactics",1 Player,19,16
Cloudpunk,PC,"April 23, 2020",73,7.2,IONLANDS,"Simulation,Vehicle,Civilian",No Online Multiplayer,38,42
FlatOut 2,Xbox,"August 1, 2006",73,7.0,Bugbear,"Driving,Demolition Derby",8  Online,38,9
WarioWare D.I.Y. Showcase,Wii,"March 29, 2010",73,8.4,IntelligentSystems,"Miscellaneous,Party,Party,Party / Minigame",1-4 ,10,5
Destiny 2: Shadowkeep,XboxOne,"October 1, 2019",73,6.9,Bungie,"Action,Shooter,First-Person,Arcade",Up to 16 ,10,41
Just Cause,Xbox360,"September 27, 2006",73,7.0,AvalancheStudios,"Action Adventure,Modern,Modern,Open-World",No Online Multiplayer,57,61
Jetpac Refuelled,Xbox360,"October 24, 2006",73,7.2,RareLtd.,"Action,Shooter,Platformer,Shooter,Scrolling,2D,Scrolling",2  Online,17,12
Ultratron,WiiU,"May 14, 2015",73,6.5,"PuppyGames,CarbonGames","Action,Shooter,Shoot-'Em-Up,Top-Down,Vertical",No info,7,10
The Sims 2: Castaway,Wii,"October 23, 2007",73,7.8,Maxis,"Simulation,Miscellaneous,General,Virtual,Virtual Life",No Online Multiplayer,19,11
Control: AWE,PC,"August 27, 2020",73,6.4,RemedyEntertainment,"Action Adventure,General",No info,19,11
A Normal Lost Phone,Switch,"March 1, 2018",73,6.8,PlugInDigital,"Simulation,General",No Online Multiplayer,10,13
Chicken Wiggle,3DS,"August 17, 2017",73,6.6,AtooiLLC,"Action,Platformer,2D",No info,9,7
The Saboteur,Xbox360,"December 8, 2009",73,8.2,PandemicStudios,"Action Adventure,Historic,Historic,Open-World",No info,69,156
My Spanish Coach,DS,"November 6, 2007",73,tbd,"Ubisoft,SensorySweep","Miscellaneous,Edutainment,Edutainment",1 Player,7,0
Sonic Mega Collection Plus,PlayStation2,"November 2, 2004",73,8.6,SonicTeam,"Miscellaneous,Compilation",1-2 ,21,47
FIFA Soccer 11,Wii,"October 4, 2010",73,6.5,EASports,"Sports,Traditional,Team,Soccer,Sim,Sim",No info,17,10
Black Desert Online,PC,"March 3, 2016",73,6.9,PearlAbyss,"Role-Playing,Massively Multiplayer",Online Multiplayer,35,1524
LittleBigPlanet Karting,PlayStation3,"November 6, 2012",73,7.1,"MediaMolecule,UnitedFrontGames","Driving,Racing,Arcade,Kart,Kart,Automobile",Up to 8 ,69,183
Medal of Honor: Airborne,Xbox360,"September 4, 2007",73,6.9,ElectronicArts,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",Up to 12 ,54,93
MirrorMoon EP,PC,"September 4, 2013",73,5.2,SantaRagione,"Miscellaneous,Puzzle,General,Puzzle,General",No info,9,21
Yoshi Touch & Go,DS,"March 14, 2005",73,7.0,Nintendo,"Action,Platformer,Platformer,2D,2D",1-2 ,41,36
The Elder Scrolls V: Skyrim - Dawnguard,Xbox360,"June 26, 2012",73,7.2,BethesdaGameStudios,"Role-Playing,First-Person,First-Person,Western-Style",No info,47,270
Motocross Madness,Xbox360,"April 10, 2013",73,7.8,Bongfish,"Driving,Racing,General,General,Arcade,Automobile",No info,29,75
Scott Pilgrim vs. the World: The Game,Xbox360,"August 25, 2010",73,7.6,UbisoftMontreal,"Action,General,Beat-'Em-Up,Beat-'Em-Up,2D",No info,25,57
NFL Street 2 Unleashed,PSP,"March 21, 2005",73,7.3,EATiburon,"Sports,Traditional,Team,Football,Arcade,Arcade",1-2 ,23,15
Oceanhorn 2: Knights of the Lost Realm,Switch,"October 28, 2020",73,8.8,Cornfox&Bros.,"Action Adventure,Open-World",No Online Multiplayer,10,9
Ikenfell,Switch,"October 8, 2020",73,tbd,HappyRayGames,"Role-Playing,Japanese-Style",No Online Multiplayer,10,0
Moero Crystal H,Switch,"September 17, 2020",73,tbd,IdeaFactory,"Role-Playing,Action RPG",No Online Multiplayer,9,0
Final Fantasy VIII Remastered,PC,"September 3, 2019",73,5.7,SquareEnix,"Role-Playing,Japanese-Style",No Online Multiplayer,7,41
Quarantine Circular,PC,"May 22, 2018",73,6.7,MikeBithell,"Adventure,Text",No Online Multiplayer,7,14
Max: The Curse of Brotherhood,Switch,"December 21, 2017",73,6.9,StageClearStudios,"Action Adventure,General",No Online Multiplayer,13,14
Just Dance 2017,XboxOne,"October 25, 2016",73,6.6,UbisoftParis,"Action,Rhythm,Dancing",No info,7,11
Just Dance 2017,PlayStation4,"October 25, 2016",73,6.5,UbisoftParis,"Action,Rhythm,Dancing",No info,12,11
Jotun: Valhalla Edition,XboxOne,"September 9, 2016",73,5.7,ThunderLotusGames,"Action,General",No info,13,6
Another World: 20th Anniversary Edition,WiiU,"June 19, 2014",73,7.2,TheDigitalLounge,"Action,Platformer,2D",No Online Multiplayer,7,17
Bandfuse: Rock Legends,Xbox360,"November 19, 2013",73,7.7,RealtaEntertainmentGroup,"Music,Action,Miscellaneous,Rhythm,Music",No info,10,9
Crash: Mind Over Mutant,PlayStation2,"October 7, 2008",73,6.5,RadicalEntertainment,"Action,Platformer,3D",No info,7,84
All-Pro Football 2K8,PlayStation3,"July 16, 2007",73,7.3,VisualConcepts,"Sports,Traditional,Team,Football,Sim,Sim",Up to 14 ,23,22
Mario Party 9,Wii,"March 11, 2012",73,6.9,NdCube,"Miscellaneous,Party,Party,Party / Minigame",No Online Multiplayer,45,211
Project Spark,XboxOne,"March 4, 2014",73,6.9,MicrosoftGameStudios,"General,Action,Action Adventure,General,Sandbox",No info,26,158
Assassin's Creed III - The Infamy,Xbox360,"February 19, 2013",73,5.0,UbisoftQuebec,"Action Adventure,Historic,Historic,Open-World",No info,20,60
Orcs Must Die! 3,Stadia,"July 14, 2020",73,7.1,RobotEntertainment,"Strategy,Real-Time,Defense",No Online Multiplayer,15,14
Assassin's Creed III - The Infamy,Xbox360,"February 19, 2013",73,5.0,UbisoftQuebec,"Action Adventure,Historic,Historic,Open-World",No info,20,60
Orcs Must Die! 3,Stadia,"July 14, 2020",73,7.1,RobotEntertainment,"Strategy,Real-Time,Defense",No Online Multiplayer,15,14
Tak 2: The Staff of Dreams,Xbox,"October 11, 2004",73,tbd,AvalancheSoftware,"Action,Platformer,3D",1-2 ,25,0
Battlefield V,PlayStation4,"November 15, 2018",73,2.3,EADICE,"Action,Shooter,First-Person,Tactical",Up to 64 ,23,2542
Tesla vs Lovecraft,PC,"January 26, 2018",73,6.0,10tons,"Action,Shooter,Shoot-'Em-Up,Top-Down",No Online Multiplayer,12,4
Yo-kai Watch 2: Psychic Specters,3DS,"September 29, 2017",73,8.2,Level5,"Role-Playing,Trainer",Up to 4 ,24,65
Life is Strange: Episode 2 - Out of Time,XboxOne,"March 25, 2015",73,8.2,DONTNODEntertainment,"Action Adventure,General",No info,9,70
Scrolls,PC,"December 12, 2014",73,7.5,MojangAB,"Action,General,Miscellaneous,Card Battle,Strategy,Turn-Based,Card Battle",No info,14,45
Sniper Elite III: Ultimate Edition,Switch,"October 1, 2019",73,6.3,Rebellion,"Action,Shooter,Third-Person,Tactical",Up to 12 ,21,12
Phantom Doctrine,PlayStation4,"August 14, 2018",73,6.8,CreativeForgeGames,"Strategy,Turn-Based,General",2 ,18,37
When Vikings Attack!,PlayStationVita,"November 6, 2012",73,6.9,CleverBeans,"Action,General,General",No info,28,21
ArmA II: Operation Arrowhead,PC,"June 29, 2010",73,8.1,BohemiaInteractive,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",No info,29,212
The Legend of Bum-bo,PC,"November 12, 2019",73,6.3,JamesInteractive,"Puzzle,Strategy,General",No Online Multiplayer,9,14
Assassin's Creed Origins: The Hidden Ones,PlayStation4,"January 23, 2018",73,6.8,UbisoftMontreal,"Action Adventure,Open-World",No info,16,93
Typoman: Revised,XboxOne,"February 17, 2017",73,tbd,BrainseedFactory,"Action,Platformer,2D",No info,10,0
Just Dance 2016,PlayStation4,"October 20, 2015",73,5.8,Ubisoft,"Action,Rhythm,Dancing",Up to 6 ,10,26
Baboon!,PlayStationVita,"January 28, 2015",73,7.6,Relevo,"Action,Platformer,2D",No info,9,8
Pokemon Colosseum,GameCube,"March 22, 2004",73,7.9,GeniusSonorityInc.,"Role-Playing,Console-style RPG",1-4 ,37,154
Pitfall: The Lost Expedition,Xbox,"February 18, 2004",73,8.3,EdgeofReality,"Action,Platformer,3D",1 Player,35,6
